season,family,gid,plant,replicated,P_rachis_loss,soluble_solids,S_dry
2019,411,G_5.6.146,1,R2,15.000000000000002,20,0
2019,900,G_5.3.37,1,R1,67.36842105263158,16,0.0582
2019,900,G_5.3.37,1,R2,77.22222222222223,17,0.06643
2019,900,G_5.3.37,1,R3,45.833333333333336,16,0.06374
2019,406,G_5.4.44,1,R1,17.500000000000004,19,0.05793
2019,406,G_5.4.44,1,R2,0,17,0.07812
2019,406,G_5.7.165,1,R1,30.000000000000004,19,5.6e-4
2019,406,G_5.7.165,1,R2,30,20,0.00279
2019,406,G_5.7.165,1,R3,46.666666666666664,22,0.00127
2019,406,G_5.5.165,1,R1,45,18,6.8e-4
2019,406,G_5.5.165,1,R2,40,16,3.7e-4
2019,406,G_5.5.165,1,R3,4.999999999999997,19,7.6e-4
2019,406,G_5.4.71,1,R1,20.000000000000004,19,0.00331
2019,406,G_5.4.71,1,R2,15.71428571428571,19,0.00323
2019,406,G_5.4.71,1,R3,0,20,0.00232
2019,912,G_5.3.56,1,R1,0,17,0.0127
2019,912,G_5.3.56,1,R2,53.33333333333334,16,1.7e-4
2019,912,G_5.3.56,1,R3,23.999999999999996,19,0.0036
2019,900,G_5.3.14,1,R1,90,16,0.09411
2019,900,G_5.3.14,1,R2,63.333333333333336,15,0.07302
2019,900,G_5.3.14,1,R3,58.75,17,0.07573
2019,406,G_5.4.82,1,R1,22.94117647058824,17,0.08987
2019,406,G_5.4.82,1,R2,46.92307692307692,16,0.08108
2019,406,G_5.4.82,1,R3,0,17,0.06884
2019,406,G_5.4.112,1,R1,75,19,0.00449
2019,406,G_5.4.112,1,R2,60,15,0.00949
2019,406,G_5.4.112,1,R3,32.49999999999999,20,0.00408
2019,406,G_5.4.73,1,R1,23.124999999999996,19,0.0939
2019,406,G_5.4.73,1,R2,31.25,19,0.11307
2019,406,G_5.4.73,1,R3,0,18,0.11444
2019,406,G_5.4.70,1,R1,39.99999999999999,23,0.00499
2019,406,G_5.4.70,1,R2,90,22,0.00342
2019,406,G_5.4.70,1,R3,68.33333333333333,21,0.00416
2019,406,G_5.1.161,1,R1,0,18,0.00203
2019,406,G_5.1.161,1,R2,62.5,21,0.00287
2019,406,G_5.1.161,1,R3,61.81818181818182,20,0.00256
2019,406,G_5.1.162,1,R1,1.2499999999999956,20,0.00323
2019,406,G_5.1.162,1,R2,25,19,0.00455
2019,406,G_5.1.162,1,R3,0,18,0.0042
2019,900,G_5.2.10,1,R1,9.090909090909092,17,0.00422
2019,900,G_5.2.10,1,R2,26.66666666666666,17,0.00869
2019,900,G_5.2.10,1,R3,54.166666666666664,17,0.0064
2019,406,G_5.4.56,1,R1,1.999999999999993,21,0.0079
2019,411,G_5.4.9,1,R1,46.4,19,0.07914
2019,411,G_5.4.9,1,R2,0,15,0.08331
2019,406,G_5.7.164,1,R1,9.999999999999998,15,0.07121
2019,406,G_5.7.164,1,R2,81,18,0.08107
2019,406,G_5.7.164,1,R3,80.76923076923077,16,0.08629
2019,406,G_5.5.145,1,R1,64.44444444444444,16,5.3e-4
2019,406,G_5.5.145,1,R2,33.333333333333336,17,8.6e-4
2019,912,G_5.9.161,1,R1,76.92307692307692,20,0.00269
2019,912,G_5.9.161,1,R2,44.545454545454554,16,0.003
2019,912,G_5.9.161,1,R3,69,16,0.00271
2019,411,G_5.8.145,1,R1,80,18,0.00175
2019,411,G_5.8.145,1,R2,57,19,0.00289
2019,411,G_5.8.145,1,R3,0,21,0.00173
2019,411,G_5.8.116,1,R1,34.78260869565217,16,0.07896
2019,411,G_5.8.116,1,R2,0.8333333333333304,16,0.09133
2019,411,G_5.8.148,1,R1,85.83333333333333,16,0.08102
2019,411,G_5.8.148,1,R2,16.999999999999993,19,0.05245
2019,411,G_5.8.148,1,R3,66,17,0.07039
2019,929,G_5.10.93,1,R1,58.69565217391305,15,0.06125
2019,929,G_5.10.93,1,R2,75.76923076923077,16,0.04269
2019,929,G_5.10.93,1,R3,80.57142857142857,15,0.04937
2019,406,G_5.4.98,1,R1,70.58823529411765,17,0.08045
2019,406,G_5.4.98,1,R2,80,19,0.0488
2019,406,G_5.4.98,1,R3,50.99999999999999,19,0.05436
2019,900,G_5.9.139,1,R1,19.000000000000004,16,0.13788
2019,900,G_5.9.139,1,R2,15.555555555555559,15,0.07048
2019,900,G_5.9.139,1,R3,10.000000000000002,15,0.10794
2019,406,G_5.5.156,1,R1,73.63636363636364,20,0.00719
2019,406,G_5.5.156,1,R2,78.57142857142857,20,0.01035
2019,406,G_5.5.156,1,R3,26.36363636363637,19,0.00512
2019,912,G_5.9.160,1,R1,73.33333333333333,17,3.7e-4
2019,912,G_5.9.160,1,R2,65,16,0.01154
2019,912,G_5.9.160,1,R3,65.18518518518519,16,0.00109
2019,406,G_5.7.167,1,R1,8.000000000000007,21,4.2e-4
2019,406,G_5.7.167,1,R2,55,21,9.1e-4
2019,406,G_5.7.167,1,R3,75,19,0.0016
2019,912,G_5.9.156,1,R1,0,14,0.01495
2019,912,G_5.9.156,1,R2,0,13,0.00952
2019,912,G_5.9.156,1,R3,0,14,0.02168
2019,406,G_5.5.160,1,R1,81.3953488372093,15,0.08701
2019,406,G_5.5.160,1,R2,7.936507936507937,15,0.08112
2019,406,G_5.5.160,1,R3,63.20754716981131,17,0.10397
2019,111,G_5.5.94,1,R1,65.33333333333334,11,0.09883
2019,111,G_5.5.94,1,R2,21.26436781609195,15,0.104
2019,111,G_5.5.94,1,R3,65.63876651982378,14,0.10935
2019,900,G_5.9.125,1,R1,23.15789473684211,18,0.09257
2019,900,G_5.9.125,1,R2,19.81132075471698,18,0.08439
2019,900,G_5.9.125,1,R3,56.52173913043478,17,0.1113
2019,406,G_5.5.116,1,R1,38.75968992248062,16,0.09909
2019,406,G_5.5.116,1,R2,71.91011235955055,16,0.10825
2019,406,G_5.5.116,1,R3,59.61538461538461,16,0.1034
2018,902,G_5.2.72,1,R1,33.333333333333336,19.8,0
2018,902,G_5.2.72,1,R2,50,19,0
2018,902,G_5.2.72,1,R3,50,20,0
2018,111,G_5.4.135,1,R1,72.72727272727273,14.2,0.00872
2018,111,G_5.4.135,1,R2,0,14,0.0029100000000000016
2018,111,G_5.4.135,1,R3,50,16.4,0.0025500000000000024
2018,111,G_5.4.146,1,R1,0,15,3.599999999999992e-4
2018,111,G_5.4.146,1,R2,0,19.2,7.000000000000006e-4
2018,111,G_5.4.146,1,R3,0,19,2.8999999999999583e-4
2018,111,G_5.4.140,1,R1,0,18.6,0.040859999999999994
2018,111,G_5.4.140,1,R2,66.66666666666667,16,0.03758
2018,111,G_5.4.140,1,R3,50,17.4,0.0593
2018,111,G_5.5.109,1,R1,0,17.4,0.0029700000000000004
2018,111,G_5.5.109,1,R2,40,18.2,0.0026300000000000047
2018,111,G_5.4.156,1,R1,0,16.2,0.10987
2018,111,G_5.4.156,1,R2,50,17,0.08809999999999998
2018,111,G_5.4.156,1,R3,NA,NA,NA
2018,111,G_5.5.104,1,R1,0,16.4,0.042269999999999995
2018,111,G_5.5.104,1,R2,38.46153846153846,19.6,0.07852
2018,111,G_5.5.104,1,R3,0,17,0.04165
2018,111,G_5.5.101,1,R1,0,19.4,0.001960000000000001
2018,111,G_5.5.101,1,R2,38.46153846153846,17,0.0021500000000000017
2018,111,G_5.5.101,1,R3,63.63636363636363,17.2,0.0033799999999999998
2018,111,G_5.5.78,1,R1,0,19,0.025270000000000004
2018,111,G_5.5.78,1,R2,66.66666666666667,18,0.05050000000000001
2018,111,G_5.5.66,1,R1,50,14.4,0
2018,111,G_5.5.66,1,R2,75,17.2,0
2018,406,G_5.7.146,1,R1,33.333333333333336,16.8,0
2018,406,G_5.7.146,1,R2,50,16.2,0
2018,406,G_5.7.140,1,R1,47.05882352941177,18.4,5.500000000000005e-4
2018,406,G_5.7.140,1,R2,80,18.2,7.000000000000006e-4
2018,406,G_5.7.140,1,R3,0,20.2,0.007689999999999997
2018,111,G_5.7.107,1,R1,0,15,0
2018,111,G_5.7.107,1,R2,20,17.8,0
2018,111,G_5.7.93,1,R1,20,19.2,0.04876
2018,111,G_5.7.93,1,R2,0,19.2,0.06091
2018,902,G_5.6.39,1,R1,70.58823529411765,16.8,0
2018,902,G_5.6.39,1,R2,75,19,0
2018,902,G_5.2.76,1,R1,0,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R2,54.54545454545455,16,0.0479
2018,111,G_5.3.171,1,R1,28.571428571428573,18,0
2018,111,G_5.3.171,1,R2,62.5,17.4,0
2018,111,G_5.4.154,1,R1,33.333333333333336,18.2,0.0023399999999999975
2018,111,G_5.4.154,1,R2,50,21.2,0.002379999999999999
2018,111,G_5.4.149,1,R1,66.66666666666667,15.8,0.07098000000000002
2018,111,G_5.4.149,1,R2,55.55555555555556,16.4,0.060820000000000006
2018,111,G_5.4.143,1,R1,20,16.2,0.01007
2018,111,G_5.4.143,1,R2,50,16.4,0.010299999999999998
2018,111,G_5.4.143,1,R3,0,16,0.008949999999999996
2018,902,G_5.2.74,1,R1,12.5,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R2,50,19.4,0.0020899999999999972
2018,902,G_5.2.74,1,R3,28.571428571428573,17.2,0.002510000000000001
2018,111,G_5.5.100,1,R1,42.857142857142854,16,0.0017400000000000026
2018,111,G_5.5.100,1,R2,66.66666666666667,16.4,0.0022199999999999998
2018,111,G_5.5.100,1,R3,20,15.6,0.0016699999999999992
2018,111,G_5.5.98,1,R1,33.333333333333336,18.8,0
2018,111,G_5.5.98,1,R2,50,17.6,0
2018,111,G_5.5.98,1,R3,40,19.8,0
2018,902,G_5.6.20,1,R1,60,16.6,0.06894
2018,902,G_5.6.20,1,R2,40,17.8,0.05727
2018,902,G_5.6.25,1,R1,40,18.4,0.002200000000000002
2018,902,G_5.6.25,1,R2,0,18.8,0.0016600000000000005
2018,902,G_5.6.25,1,R3,45.45454545454545,17.2,0.0010199999999999988
2018,111,G_5.5.86,1,R1,66.66666666666667,19.6,0
2018,111,G_5.5.86,1,R2,0,18.4,0
2018,902,G_5.6.65,1,R1,11.11111111111111,17.2,0.004670000000000002
2018,902,G_5.6.65,1,R2,42.857142857142854,16.5,0.0020399999999999975
2018,902,G_5.6.65,1,R3,50,16.2,0.0031299999999999995
2018,902,G_5.6.34,1,R1,33.333333333333336,15.4,0.0048100000000000035
2018,902,G_5.6.34,1,R2,54.54545454545455,16,0.0022199999999999998
2018,902,G_5.6.34,1,R3,75,17.2,0.007000000000000001
2018,902,G_5.6.30,1,R1,66.66666666666667,17,0.10471000000000001
2018,902,G_5.6.30,1,R2,33.333333333333336,16.4,0.09049
2018,902,G_5.6.30,1,R3,11.11111111111111,16,0.06688000000000001
2018,111,G_5.5.59,1,R1,55.55555555555556,16,0.003400000000000003
2018,111,G_5.5.59,1,R2,60,19.8,0.0011200000000000042
2018,902,G_5.6.43,1,R1,20,17.8,0.06817
2018,902,G_5.6.43,1,R2,33.333333333333336,16.8,0.05639999999999999
2018,902,G_5.6.43,1,R3,28.571428571428573,16.2,0.05486
2018,111,G_5.7.75,1,R1,22.22222222222222,15.6,0.023779999999999996
2018,111,G_5.7.75,1,R2,14.285714285714286,18.2,0.04678
2018,111,G_5.7.111,1,R1,58.333333333333336,19,0
2018,111,G_5.7.111,1,R2,0,18.2,0.00131
2018,111,G_5.7.111,1,R3,50,18.6,0.004749999999999999
2018,111,G_5.7.123,1,R1,0,17,0.005120000000000002
2018,111,G_5.7.123,1,R2,0,17.2,0.004670000000000002
2018,111,G_5.7.57,1,R1,70.83333333333333,17.2,0.041580000000000006
2018,111,G_5.7.57,1,R2,46.666666666666664,18.4,0.031080000000000003
2018,111,G_5.7.57,1,R3,71.42857142857143,16.8,0.07303
2018,111,G_5.7.73,1,R1,66.66666666666667,17.2,0.03929
2018,111,G_5.7.73,1,R2,80,17,0.04399
2018,111,G_5.7.73,1,R3,57.142857142857146,16.4,0.04539
2018,111,G_5.7.26,1,R1,60,19.2,0
2018,111,G_5.7.26,1,R2,66.66666666666667,20.6,0
2018,111,G_5.7.26,1,R3,71.42857142857143,17.2,0
2018,902,G_5.9.4,1,R1,66.66666666666667,17.2,8.799999999999974e-4
2018,902,G_5.9.4,1,R2,38.46153846153846,20,4.999999999999949e-4
2018,902,G_5.9.4,1,R3,50,18.4,1.3000000000000235e-4
2018,902,G_5.9.11,1,R1,12.5,19.4,0
2018,902,G_5.9.11,1,R2,68.75,19.8,4.199999999999982e-4
2018,902,G_5.9.11,1,R3,0,20.4,5.899999999999961e-4
2018,902,G_5.9.12,1,R1,20,19.8,0
2018,902,G_5.9.12,1,R2,33.333333333333336,19.6,0
2018,902,G_5.9.12,1,R3,0,20.4,0
2018,111,G_5.5.99,1,R1,57.142857142857146,19,0.0018699999999999995
2018,111,G_5.5.99,1,R2,80,18,0.0018400000000000027
2018,111,G_5.5.99,1,R3,40,19.8,9.000000000000008e-4
2018,111,G_5.4.151,1,R1,40,16.2,0
2018,111,G_5.4.151,1,R2,14.285714285714286,15,0
2018,111,G_5.4.151,1,R3,37.5,15.4,0
2018,411,G_5.4.21,1,R1,71.42857142857143,17,0.002310000000000001
2018,411,G_5.4.21,1,R2,0,17,0.0021199999999999995
2018,929,G_5.10.145,1,R1,0,17,0.027149999999999997
2018,929,G_5.10.145,1,R2,0,18.6,0.008200000000000002
2018,411,G_5.6.104,1,R1,25,17.6,0.007799999999999996
2018,411,G_5.6.104,1,R2,9.090909090909092,18,0.005219999999999997
2018,902,G_5.9.5,1,R1,61.53846153846154,16.4,0.0058
2018,902,G_5.9.5,1,R2,36.36363636363637,15.8,0.004249999999999999
2018,902,G_5.9.5,1,R3,58.333333333333336,17.6,0.00398
2018,111,G_5.7.31,1,R1,58.333333333333336,16,0.00414
2018,111,G_5.7.31,1,R2,22.22222222222222,18,0.0058
2018,111,G_5.7.31,1,R3,25,16.4,0.00625
2018,900,G_5.3.12,1,R1,0,16.2,0.08718000000000001
2018,900,G_5.3.12,1,R2,66.66666666666667,16.2,0.09022
2018,900,G_5.3.12,1,R3,0,18.6,0.10747999999999999
2018,900,G_5.3.3,1,R1,75,17.8,0
2018,900,G_5.3.3,1,R2,81.81818181818181,16.2,0
2018,900,G_5.3.3,1,R3,46.15384615384615,16.8,0
2018,900,G_5.3.5,1,R1,46.15384615384615,17,0.04159
2018,900,G_5.3.5,1,R2,0,16.2,0.11434
2018,900,G_5.3.5,1,R3,28.571428571428573,16.2,0.07597000000000001
2018,411,G_5.2.169,1,R1,0,16.2,0.01655
2018,411,G_5.2.169,1,R2,14.285714285714286,16.8,0.009949999999999997
2018,406,G_5.1.137,1,R1,71.42857142857143,16,0.004039999999999999
2018,406,G_5.1.137,1,R2,55.55555555555556,16.2,0.003520000000000001
2018,406,G_5.1.81,1,R1,62.5,16.8,0.0020299999999999984
2018,406,G_5.1.81,1,R2,57.142857142857146,17.2,0.00116
2018,406,G_5.1.81,1,R3,66.66666666666667,18,6.800000000000029e-4
2018,411,G_5.2.170,1,R1,75,15,0.00136
2018,411,G_5.2.170,1,R2,0,15.4,0.0021100000000000008
2018,411,G_5.8.96,1,R1,30,16,0.01159
2018,411,G_5.8.96,1,R2,0,16,0.00897
2018,406,G_5.7.139,1,R1,22.22222222222222,18.2,0.0021899999999999975
2018,406,G_5.7.139,1,R2,62.5,17.8,0.0021100000000000008
2018,406,G_5.7.139,1,R3,33.333333333333336,17,0.0015500000000000015
2018,111,G_5.7.109,1,R1,63.63636363636363,16.2,0.006820000000000004
2018,111,G_5.7.109,1,R2,16.666666666666668,18.2,0.04711
2018,111,G_5.7.109,1,R3,0,15.6,0.01345
2018,111,G_5.5.92,1,R1,60,17.8,4.699999999999982e-4
2018,111,G_5.5.92,1,R2,0,16.2,0.0016299999999999982
2018,411,G_5.4.18,1,R1,59.09090909090909,17.4,0.05602
2018,411,G_5.4.18,1,R2,60,15.4,0.08105
2018,406,G_5.4.78,1,R1,53.333333333333336,16.2,0.06989000000000001
2018,406,G_5.4.78,1,R2,83.33333333333333,16,0.048819999999999995
2018,111,G_5.7.97,1,R1,56.25,18,0
2018,111,G_5.7.97,1,R2,0,17.2,0
2018,111,G_5.7.97,1,R3,58.8235294117647,18.2,0
2018,111,G_5.5.58,1,R1,18.51851851851852,13,0.10132999999999999
2018,111,G_5.5.58,1,R2,52.63157894736842,15.4,0.09949
2018,411,G_5.6.142,1,R1,28.571428571428573,17,0.007000000000000001
2018,411,G_5.6.142,1,R2,0,16,0.011049999999999999
2018,411,G_5.6.142,1,R3,50,16,0.01501
2018,902,G_5.6.71,1,R1,0,16,0.04809
2018,902,G_5.6.71,1,R2,58.333333333333336,17,0.049049999999999996
2018,902,G_5.6.71,1,R3,47.61904761904762,18,0.05288
2018,902,G_5.9.9,1,R1,40,16.2,8.500000000000007e-4
2018,902,G_5.9.9,1,R2,57.142857142857146,17.2,0
2018,111,G_5.5.17,1,R1,55.55555555555556,17.8,0
2018,929,G_5.10.136,1,R1,57.142857142857146,17.4,0.011270000000000002
2018,411,G_5.6.143,1,R1,25,18.8,0.002200000000000002
2018,411,G_5.6.143,1,R2,77.77777777777777,17.6,0.010850000000000004
2018,411,G_5.6.143,1,R3,50,20,0.00484
2018,111,G_5.5.62,1,R1,0,14.4,0.018
2018,111,G_5.5.62,1,R2,70.58823529411765,16.2,0.01
2018,111,G_5.5.62,1,R3,0,16,0.001
2018,111,G_5.5.56,1,R1,0,16.2,0.07626999999999999
2018,111,G_5.5.56,1,R2,0,16,0.054479999999999994
2018,111,G_5.5.55,1,R1,22.22222222222222,18,0
2018,111,G_5.5.55,1,R2,28.571428571428573,19,0
2018,111,G_5.5.48,1,R1,0,16.2,0.002979999999999999
2018,111,G_5.5.48,1,R2,50,19.2,0.003670000000000001
2018,111,G_5.5.48,1,R3,83.33333333333333,18.4,0.0020600000000000006
2018,406,G_5.1.160,1,R1,35.294117647058826,16,0.044719999999999996
2018,406,G_5.1.160,1,R2,73.33333333333333,16.4,0.060219999999999996
2018,406,G_5.1.135,1,R1,25,17.8,0.007869999999999999
2018,406,G_5.1.135,1,R2,0,16,2.500000000000002e-4
2018,406,G_5.1.135,1,R3,71.42857142857143,14.8,0
2018,900,G_5.2.7,1,R1,0,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R2,71.42857142857143,17.8,0.0010000000000000009
2018,900,G_5.2.7,1,R3,33.333333333333336,17,0.002749999999999997
2018,406,G_5.1.83,1,R1,40,16.6,4.0000000000000034e-4
2018,406,G_5.1.83,1,R2,50,16,6.300000000000027e-4
2018,406,G_5.1.83,1,R3,0,15.8,4.799999999999971e-4
2018,900,G_5.3.11,1,R1,70,22,0.06599999999999999
2018,900,G_5.3.11,1,R2,14.285714285714286,24,0.07019
2018,900,G_5.3.11,1,R3,71.42857142857143,21,0.0665
2018,406,G_5.4.68,1,R1,64.28571428571429,15.4,0.0020000000000000018
2018,406,G_5.4.68,1,R2,26.470588235294112,15.2,0.00903
2018,900,G_5.3.23,1,R1,30,17.6,0.07701
2018,900,G_5.3.23,1,R2,50,17,0.07866
2018,900,G_5.3.23,1,R3,57.142857142857146,16.6,0.16744
2018,900,G_5.3.6,1,R1,25,17.2,0.001040000000000002
2018,900,G_5.3.6,1,R2,66.66666666666667,16.2,4.0999999999999923e-4
2018,900,G_5.3.8,1,R1,11.11111111111111,18.2,0.06782999999999999
2018,900,G_5.3.8,1,R2,33.333333333333336,18,0.07578
2018,900,G_5.3.8,1,R3,0,18,0.09092
2018,900,G_5.2.13,1,R1,17.647058823529413,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R2,10,18.8,8.900000000000019e-4
2018,900,G_5.2.13,1,R3,50,16.8,9.199999999999986e-4
2018,111,G_5.5.76,1,R1,0,15.6,0.007030000000000003
2018,111,G_5.5.76,1,R2,38.095238095238095,15,0.010919999999999996
2018,111,G_5.5.76,1,R3,50,15.4,0.007279999999999997
2018,411,G_5.2.150,1,R1,0,17.2,0.00938
2018,411,G_5.2.150,1,R2,0,17.8,0.012540000000000006
2018,411,G_5.2.150,1,R3,0,16,0.01888
2018,411,G_5.6.156,1,R1,66.66666666666667,16.2,0
2018,411,G_5.6.156,1,R2,33.333333333333336,18.8,0
2018,411,G_5.6.168,1,R1,37.5,18.6,0.01093
2018,411,G_5.6.168,1,R2,0,19,0.014939999999999998
2018,411,G_5.6.168,1,R3,25,18.6,0.010100000000000003
2018,411,G_5.6.118,1,R1,0,15.8,0
2018,411,G_5.6.118,1,R2,0,17,0
2018,411,G_5.6.105,1,R1,0,16,0.06737
2018,411,G_5.6.105,1,R2,0,15,0.04565
2018,411,G_5.6.105,1,R3,12.5,15,0.0772
2018,411,G_5.6.100,1,R1,0,17,0.03563999999999999
2018,411,G_5.6.100,1,R2,20,16.6,0.04404
2018,411,G_5.6.100,1,R3,0,17.6,0.029670000000000002
2018,411,G_5.6.151,1,R1,0,18.6,0.05884
2018,411,G_5.6.151,1,R2,0,17,0.057190000000000005
2018,111,G_5.7.83,1,R1,0,18,0.07069
2018,111,G_5.7.83,1,R2,0,20.4,0.05666
2018,111,G_5.7.83,1,R3,0,19.4,0.08625999999999999
2018,111,G_5.7.70,1,R1,25,19,0
2018,111,G_5.7.70,1,R2,0,17.2,0
2018,111,G_5.7.70,1,R3,NA,NA,NA
2018,111,G_5.7.59,1,R1,0,19.2,3.4000000000000143e-4
2018,111,G_5.7.59,1,R2,0,17.4,0
2018,111,G_5.7.51,1,R1,50,23,0.0015100000000000003
2018,111,G_5.7.51,1,R2,0,20.2,7.70000000000004e-4
2018,111,G_5.7.51,1,R3,33.333333333333336,21.6,8.500000000000007e-4
2018,900,G_5.9.121,1,R1,0,16.4,0.09707000000000002
2018,900,G_5.9.121,1,R2,20,18,0.09511
2018,900,G_5.9.121,1,R3,0,17,0.05676000000000001
2018,406,G_5.8.153,1,R1,0,20,0.010830000000000001
2018,406,G_5.8.153,1,R2,40,18,0.008489999999999998
2018,411,G_5.8.84,1,R1,0,18.2,0
2018,411,G_5.8.84,1,R2,42.857142857142854,18.6,0
2018,411,G_5.8.84,1,R3,0,19,0
2018,900,G_5.9.127,1,R1,0,17,0.03147
2018,900,G_5.9.127,1,R2,0,15.8,0.027590000000000003
2018,900,G_5.9.127,1,R3,0,17.8,0.015399999999999997
2018,900,G_5.9.147,1,R1,23.076923076923077,12,0.004949999999999999
2018,900,G_5.9.147,1,R2,0,15,0.01517
2018,900,G_5.9.147,1,R3,0,15,0.01639
2018,900,G_5.2.1,1,R1,0,19,0.01184
2018,900,G_5.2.1,1,R2,0,17.4,0.017250000000000005
2018,900,G_5.2.1,1,R3,50,17.2,0.01502
2018,900,G_5.2.3,1,R1,22.22222222222222,16,0
2018,900,G_5.2.3,1,R2,0,17,0
2018,900,G_5.2.3,1,R3,0,17.6,0
2018,900,G_5.2.15,1,R1,25,17.2,0
2018,900,G_5.2.15,1,R2,40,21.2,0
2018,900,G_5.2.15,1,R3,0,16,0
2018,900,G_5.2.2,1,R1,0,15.4,0
2018,900,G_5.2.2,1,R2,0,14.4,0
2018,900,G_5.2.2,1,R3,0,15.8,0
2018,411,G_5.2.134,1,R1,21.428571428571427,18,0.18370999999999998
2018,411,G_5.2.134,1,R2,0,15.4,0.13898000000000002
2018,411,G_5.2.134,1,R3,0,16.2,0.13818
2018,900,G_5.3.25,1,R1,0,16.2,0.032940000000000004
2018,900,G_5.3.25,1,R2,90,19,0.029320000000000002
2018,912,G_5.3.72,1,R1,0,15.4,0.0011800000000000033
2018,912,G_5.3.72,1,R2,0,15.4,5.600000000000049e-4
2018,912,G_5.3.72,1,R3,0,16,0.0025000000000000022
2018,900,G_5.3.19,1,R1,0,16,0
2018,900,G_5.3.19,1,R2,0,16.2,0
2018,900,G_5.3.19,1,R3,0,16,0
2018,406,G_5.1.163,1,R1,44.44444444444444,16,0.06977
2018,406,G_5.1.163,1,R2,0,15.6,0.06482999999999998
2018,406,G_5.1.163,1,R3,0,16.2,0.07857
2018,912,G_5.3.78,1,R1,0,16.4,0.018810000000000004
2018,912,G_5.3.78,1,R2,0,15.4,0.009789999999999998
2018,411,G_5.4.10,1,R1,33.333333333333336,22,0.0013500000000000012
2018,411,G_5.4.10,1,R2,0,22.2,0.00378
2018,900,G_5.3.17,1,R1,0,16.8,0
2018,900,G_5.3.17,1,R2,66.66666666666667,16.2,0
2018,900,G_5.3.17,1,R3,0,19,0
2018,411,G_5.4.11,1,R1,55.55555555555556,15,0
2018,411,G_5.4.11,1,R2,0,16,0
2018,912,G_5.3.50,1,R1,0,16.2,0.03937
2018,912,G_5.3.50,1,R2,0,16.4,0.04036000000000001
2018,912,G_5.3.50,1,R3,0,16.2,0.04608
2018,406,G_5.1.148,1,R1,14.285714285714286,16.8,9.599999999999997e-4
2018,406,G_5.1.148,1,R2,0,13.8,0.0014600000000000001
2018,406,G_5.1.148,1,R3,44.44444444444444,15,0.00116
2018,406,G_5.4.119,1,R1,0,17.4,0.07691
2018,406,G_5.4.119,1,R2,0,19,0.06913
2018,411,G_5.4.12,1,R1,0,20,0.009600000000000003
2018,411,G_5.4.12,1,R2,50,20,0.005380000000000001
2018,411,G_5.4.12,1,R3,77.77777777777777,22.8,0.00872
2018,406,G_5.4.120,1,R1,0,20.4,0
2018,406,G_5.4.120,1,R2,30,20,0
2018,406,G_5.4.120,1,R3,50,21,0
2018,406,G_5.4.129,1,R1,46.666666666666664,19.2,0.06842
2018,406,G_5.4.129,1,R2,41.666666666666664,18,0.06503999999999999
2018,406,G_5.4.45,1,R1,58.333333333333336,18,0.005580000000000002
2018,406,G_5.4.45,1,R2,0,17,0.005230000000000001
2018,406,G_5.4.45,1,R3,50,16.2,0.003870000000000001
2018,406,G_5.4.75,1,R1,12.5,24,0
2018,406,G_5.4.75,1,R2,75,23.2,0
2018,406,G_5.4.75,1,R3,50,25,0
2018,406,G_5.4.67,1,R1,0,20,0.0696
2018,406,G_5.4.67,1,R2,50,17.4,0.06516999999999999
2018,406,G_5.4.67,1,R3,20,19.8,0.07526
2018,411,G_5.4.25,1,R1,0,21,0.040330000000000005
2018,411,G_5.4.25,1,R2,0,19,0.03945
2018,411,G_5.4.25,1,R3,0,16,0.08168
2018,406,G_5.4.104,1,R1,0,18,0.0027800000000000047
2018,406,G_5.4.104,1,R2,0,19.5,0
2018,406,G_5.4.80,1,R1,50,20.2,0
2018,406,G_5.4.80,1,R2,0,20.4,0
2018,406,G_5.4.80,1,R3,20,20.8,0
2018,411,G_5.4.15,1,R1,46.666666666666664,17,0.08322
2018,411,G_5.4.15,1,R2,11.11111111111111,15.4,0.07161999999999999
2018,411,G_5.4.15,1,R3,68.42105263157895,17.4,0.08227999999999999
2018,411,G_5.6.107,1,R1,0,20.6,0.06952
2018,411,G_5.6.107,1,R2,0,18.6,0.11125
2018,411,G_5.6.107,1,R3,61.111111111111114,18.6,0.11351
2018,111,G_5.5.72,1,R1,25,19.2,0
2018,111,G_5.5.72,1,R2,38.46153846153846,20.2,7.699999999999984e-4
2018,411,G_5.6.119,1,R1,58.333333333333336,23,0.06469
2018,411,G_5.6.119,1,R2,77.77777777777777,23.4,0.07553000000000001
2018,111,G_5.5.50,1,R1,0,20,0.010020000000000001
2018,111,G_5.5.50,1,R2,0,15.8,0.00943
2018,406,G_5.7.149,1,R1,27.272727272727273,17.4,0.004160000000000002
2018,406,G_5.7.149,1,R2,63.63636363636363,19.2,0.008500000000000002
2018,111,G_5.5.67,1,R1,58.333333333333336,13.4,0.10525999999999999
2018,111,G_5.5.67,1,R2,0,12.8,0.12561
2018,111,G_5.5.67,1,R3,46.666666666666664,14.4,0.07295
2018,406,G_5.7.179,1,R1,0,17.6,0
2018,406,G_5.7.179,1,R2,76.66666666666667,17.4,0
2018,406,G_5.7.179,1,R3,34.78260869565217,17.8,0
